TF	Target	EdgeWeight
FOXH1	SLC6A15	0.003508409485220909
DNMT3B	HOXB7	0.00350767420604825
FOXP1	MED16	0.0035069279838353395
EZH2	SFPQ	0.003506827400997281
EGR1	ARNT2	0.003506663953885436
SOX2	KIAA1804	0.0035066225100308657
FOXH1	LGR5	0.003506613662466407
KLF5	FUS	0.0035065729171037674
TFAP2A	DAXX	0.00350592820905149
LEF1	MEIS1	0.003505844622850418
TCF4	PLK2	0.003505533095449209
OTX2	ABLIM1	0.003505432279780507
FOXP1	APOBEC3C	0.003505145898088813
ZFP42	RSPO3	0.0035047857090830803
KLF5	RIOK1	0.0035044867545366287
KLF5	MATN3	0.0035044236574321985
ZFP42	ELAVL2	0.0035043098032474518
TCF4	OAS1	0.0035042481031268835
FOXP1	ERCC-00042	0.003504143562167883
AR	NRP1	0.003503985470160842
AR	NCAPG	0.003503743326291442
TFAP2A	TMEM47	0.0035033728927373886
GATA2	ZNF202	0.003502258099615574
FOXP1	RNF19A	0.0035015339963138103
GATA6	TEAD1	0.003501291386783123
FOXH1	SORL1	0.0035004497040063143
KLF5	PBXIP1	0.003500157967209816
EZH2	SETBP1	0.0034999013878405094
TCF4	MLF1IP	0.0034996927715837955
EGR1	DEPDC1B	0.003499601036310196
KLF5	DAXX	0.0034994781017303467
SMAD2	TLE2	0.0034992326982319355
FOXP1	ERCC-00009	0.0034989083651453257
ZFP42	ERBB4	0.003497997298836708
GATA3	LMO3	0.003497201018035412
BCL11A	ERCC-00113	0.003496738849207759
AR	EOMES	0.003496481105685234
GATA2	MSANTD3-TMEFF1	0.0034964419901371002
GATA2	E2F3	0.003495440585538745
EZH2	PATZ1	0.003495317418128252
SOX17	CCDC81	0.003495178185403347
TFAP2A	NCOA6	0.0034948671236634254
ZFP42	MITF	0.0034946780651807785
FOXP1	GNG11	0.003494622651487589
GATA4	NIPSNAP3A	0.0034935472067445517
SOX17	HOXB7	0.003493434051051736
TFAP2A	ZNF589	0.003493228927254677
TCF4	DPF2	0.003492950228974223
FOXP1	AIRE	0.0034928477834910154
AR	RPL17-C18ORF32	0.003491843119263649
KLF5	BHLHE40	0.0034917923621833324
TFAP2A	CPE	0.003490968607366085
KLF5	UNC5D	0.003490552306175232
GATA3	ZRANB2	0.003490252187475562
GATA2	RUNX1	0.003489105263724923
EZH2	ESPL1	0.003488840302452445
EZH2	NFIB	0.003488654037937522
EOMES	ERCC-00043	0.003488468937575817
TFAP2A	ERCC-00062	0.0034878847654908895
STAT3	RAB31	0.003487729700282216
EGR1	SNRPD1	0.0034876111894845963
FOXP1	RAI1	0.0034875611308962107
KLF5	SERTAD2	0.003487536683678627
AR	RALB	0.0034869385417550802
GATA2	ST3GAL6	0.0034863336477428675
TEAD4	SCD5	0.0034862947650253773
GATA2	NOC3L	0.0034859043080359697
EOMES	ERCC-00004	0.0034857222344726324
AR	VAMP7	0.0034853105898946524
SOX17	ABCA1	0.003485213266685605
FOXH1	KLF6	0.0034849040675908327
TFAP2A	MRPL1	0.0034839867148548365
KLF5	TFDP1	0.003483310341835022
MLLT3	DNMT3B	0.003483095671981573
GATA3	POLB	0.0034830444492399693
EGR1	PSIP1	0.003482671920210123
FOXP1	UNC5D	0.0034826432820409536
MLLT3	EWSR1	0.0034821813460439444
KLF5	MAML3	0.0034820314031094313
AR	LRRCC1	0.003481905208900571
GATA4	PELI2	0.0034814525861293077
TFAP2A	EOMES	0.0034810914658010006
TFAP2A	ALG6	0.0034810544457286596
OTX2	PHC1	0.003479826496914029
SOX2	TCF7L1	0.003479502396658063
HAND2	ZNF239	0.003478529630228877
FOXH1	EWSR1	0.0034784164745360613
GATA2	ODC1	0.0034780583810061216
AR	TADA1	0.003477279329672456
OTX2	SNRPD1	0.0034770576748996973
AR	BHLHE40	0.0034766506869345903
EZH2	RND3	0.0034760513808578253
TRIM28	RXRG	0.003475962206721306
EOMES	ASB9	0.003474929602816701
EGR1	GYPE	0.003474869765341282
AR	SAMD3	0.0034739989787340164
TEAD4	CAMK2D	0.0034739759285002947
OTX2	BARX2	0.0034738006070256233
TFAP2A	SH3RF1	0.0034736348316073418
DNMT3B	STC1	0.003472942393273115
EZH2	ETS1	0.0034728809259831905
EZH2	SUPT7L	0.003472736105322838
TFAP2A	SAP18	0.0034727321472018957
FOXP1	E2F3	0.0034726595040410757
EGR1	PDCD11	0.00347263109870255
FOXP1	CUX1	0.003472034353762865
JUND	SOX2	0.003471791511401534
GATA2	NHLH2	0.0034717475064098835
EGR1	DEK	0.003471395466476679
EZH2	WWP1	0.003469176823273301
GATA3	POLR2A	0.003468840615823865
FOXH1	HLX	0.0034680762328207493
TFAP2A	NIPSNAP3A	0.003467772388830781
GATA2	TRIM25	0.0034676669165492058
BCL11A	CSDE1	0.0034674934577196836
AR	CTBP1	0.00346748111769557
GATA4	ETV3	0.0034674215130507946
TFAP2A	FN1	0.0034672606270760298
TFAP2A	LRRCC1	0.0034657507203519344
TEAD4	ERCC-00111	0.0034646664280444384
TEAD4	ZCCHC11	0.003464207286015153
EZH2	TTK	0.003462819615378976
BCL11A	SOX4	0.0034614340402185917
GATA2	GLIPR2	0.0034610023722052574
FOXP1	KIAA1804	0.0034607411362230778
TFAP2A	PATZ1	0.003460587002336979
TFAP2A	ETS1	0.0034604547545313835
AR	ELK3	0.0034601737279444933
FOXP1	CXXC1	0.0034597760532051325
EGR1	KIAA1804	0.0034593879245221615
GATA6	ELL2	0.003459377447143197
EGR1	WWTR1	0.003459061263129115
GATA3	CLDN10	0.0034590065479278564
BCL11A	MDM4	0.00345861678943038
EGR1	ARID4B	0.0034584696404635906
FOXH1	UPF2	0.0034582698717713356
FOXP1	CRABP2	0.0034581643994897604
BCL11A	PPAPDC1A	0.0034574151504784822
GATA6	ELMO1	0.0034571669530123472
FOXP1	LIPG	0.003456332953646779
TCF4	PRDM14	0.003456326201558113
TFAP2A	COBLL1	0.003455243306234479
TCF4	ZDHHC21	0.003455147845670581
FOXP1	TEX10	0.0034549750853329897
FOXP1	TIPARP	0.003454084973782301
KLF5	GCM1	0.0034540018532425165
AR	HAS2	0.0034539413172751665
FOXH1	ADAMTS3	0.003453168785199523
SOX2	OAS1	0.00345273083075881
AR	ZKSCAN1	0.003452608361840248
KLF5	BUB1B	0.0034523222129791975
TCF4	ANKRD1	0.0034517021849751472
GATA4	SF1	0.0034515734296292067
EGR1	EMB	0.0034510584082454443
SOX17	ERBB4	0.0034502814523875713
EGR1	KLF5	0.0034500788897275925
TFAP2A	SRSF2	0.0034493859857320786
GATA4	SMARCD3	0.0034490516409277916
GATA3	KIF23	0.0034489003010094166
KLF5	KRCC1	0.0034488087985664606
EZH2	ZNF219	0.003448678646236658
EZH2	NRP1	0.0034481429029256105
EZH2	EGF	0.0034480595495551825
KLF5	RPP40	0.0034476022701710463
FOXP1	ZFP42	0.0034472912084311247
KLF5	LECT1	0.0034463112242519855
SMAD2	TGFBR3	0.0034459372982382774
FOXH1	GTF3C4	0.0034457764122635126
MLLT3	TCEA1	0.0034456364810466766
EGR1	ST3GAL6	0.003445102833211422
AR	SERPINE2	0.0034450525417923927
STAT3	TBX20	0.003444999922066927
BCL11A	FUS	0.0034436024725437164
EGR1	PREPL	0.0034431316889822483
FOXP1	TMOD1	0.0034408122301101685
TCF4	GYPE	0.0034407018683850765
GATA4	PRDM1	0.0034396969713270664
EZH2	ARID4B	0.003439640626311302
MLLT3	CD9	0.0034388138446956873
MLLT3	SOX2	0.0034384026657789946
EOMES	AKAP2	0.003438082756474614
AR	EEF1A1	0.0034378785640001297
GATA3	UHRF1	0.0034371367655694485
EZH2	CCPG1	0.0034368427004665136
TFAP2A	MED16	0.0034361782018095255
GATA4	ASXL1	0.0034360140562057495
LEF1	PCDH7	0.0034359078854322433
FOXP1	PSMD9	0.0034357719123363495
EZH2	POLR3G	0.0034355944953858852
EGR1	TTN	0.003435145365074277
FOXP1	H1F0	0.0034350380301475525
AR	HSD17B11	0.0034341090358793736
AR	ZEB2	0.0034332317300140858
TCF4	NANOG	0.0034329863265156746
OTX2	DSCC1	0.0034326259046792984
EGR1	RXRG	0.003432359080761671
EOMES	GPC3	0.0034321576822549105
EGR1	SUPT7L	0.003432068508118391
HAND2	ZNF488	0.003432034980505705
SOX17	TGFB1	0.0034316207747906446
LEF1	TGFB1	0.003431237069889903
EZH2	DNAJB14	0.0034312326461076736
LEF1	NR0B1	0.0034306165762245655
GATA2	MAFF	0.0034299667458981276
EZH2	STAT3	0.0034297353122383356
EGR1	KLHL6	0.0034297010861337185
TCF4	TAF1L	0.0034287613816559315
FOXP1	PRDM1	0.0034285590518265963
SMAD2	LECT1	0.003427614225074649
GATA2	MRPL1	0.0034265227150171995
GATA2	POLR2F	0.0034259059466421604
OTX2	PIP4K2A	0.003425819566473365
GATA4	POLR1C	0.003425553673878312
OTX2	BMPR1A	0.003424940863624215
KLF5	MLF1IP	0.0034247355069965124
FOXP1	HOXB3	0.003424424445256591
FOXP1	SNRPB	0.003424342954531312
SMAD2	NDUFC2-KCTD14	0.0034240393433719873
GATA3	ERCC-00112	0.003421851433813572
EZH2	PNPLA8	0.0034217501524835825
HAND2	CCDC80	0.0034216700587421656
KLF5	SMG6	0.003421630011871457
AR	IFI16	0.003421623492613435
AR	KDR	0.00342153781093657
AR	NOC3L	0.003420649329200387
EGR1	PBXIP1	0.003420468419790268
DNMT3B	HOXB2	0.0034201147500425577
MXI1	MCCC1	0.00341973640024662
GATA3	ATF6	0.0034195859916508198
TCF4	SH3RF1	0.0034190055448561907
STAT3	SMAD6	0.0034185603726655245
EZH2	MRPL1	0.0034181035589426756
FOXP1	STIM2	0.003417911706492305
KLF5	EPCAM	0.0034178018104285
FOXP1	RFESD	0.003417799947783351
OTX2	ZNF398	0.003417684230953455
GATA3	WWTR1	0.0034168134443461895
FOXP1	DNAJC2	0.00341662741266191
GATA3	KDELR3	0.0034162288065999746
TRIM28	RFESD	0.0034160439390689135
TFAP2A	GABRB3	0.003415243001654744
OTX2	FUS	0.0034149482380598783
SMAD2	HOXB2	0.0034149084240198135
TFAP2A	ZNF764	0.0034142385702580214
BCL11A	MBIP	0.0034141289070248604
FOXP1	ASB9	0.0034140003845095634
KLF5	ZHX3	0.0034135919995605946
GATA6	SEMA6D	0.003412919119000435
LEF1	FUS	0.0034123710356652737
FOXH1	YAF2	0.0034118255134671926
EOMES	DNMT3A	0.003411421785131097
FOXP1	HOMER1	0.0034113184083253145
EZH2	ERCC-00003	0.0034105046652257442
BCL11A	DNAJC2	0.0034104895312339067
MLLT3	LRR1	0.003410412697121501
MLLT3	POU3F1	0.0034102273639291525
EGR1	GTF2H2D	0.003410159843042493
EGR1	ILF2	0.0034098171163350344
MXI1	PPAPDC1A	0.003409534227102995
TFAP2A	MEX3C	0.0034087891690433025
EGR1	TDRD7	0.0034085698425769806
TEAD4	ZNF24	0.003407855983823538
EGR1	RUVBL2	0.0034072964917868376
FOXH1	SERTAD2	0.0034070778638124466
GATA4	MPHOSPH9	0.0034067966043949127
TEAD4	SMAD2	0.0034064019564539194
GATA6	TCF4	0.0034062236081808805
KLF5	ZEB1	0.0034059297759085894
AR	NFYB	0.0034048401284962893
GATA3	ELMOD2	0.0034048103261739016
GATA4	HDGF	0.0034047174267470837
TFAP2A	FAM46A	0.0034044519998133183
GATA4	BARX2	0.0034042675979435444
EGR1	RNPS1	0.0034041577018797398
FOXP1	RAI14	0.0034040166065096855
LEF1	MRS2	0.003404016373679042
OTX2	PRSS23	0.0034038454759866
GATA3	UTP18	0.0034035651478916407
EGR1	C12ORF23	0.003403454553335905
BCL11A	ETV4	0.003403451293706894
TCF4	STAT2	0.003403301117941737
AR	HEG1	0.003403167938813567
STAT3	BTG2	0.0034027129877358675
OTX2	ZNF589	0.0034023220650851727
KLF5	SLA2	0.003401863621547818
AR	MRPL1	0.0034017073921859264
EGR1	H1F0	0.0034010247327387333
OTX2	RRAS2	0.003400784218683839
EGR1	KLHL12	0.003400741843506694
AR	FARSB	0.003400732995942235
KLF5	ASH2L	0.0034002189058810472
GATA4	TRAPPC8	0.0034000962041318417
GATA2	MYBL2	0.0034000405576080084
TFAP2A	GATA4	0.0033999986480921507
EZH2	EMB	0.0033993201795965433
GATA2	DRAM2	0.003399204695597291
FOXH1	TEAD4	0.0033987148199230433
FOXP1	SMAD6	0.0033975043334066868
EGR1	GATM	0.0033973073586821556
FOXH1	KDM6A	0.00339710945263505
STAT3	LHX1	0.003396516665816307
FOXP1	ST8SIA1	0.003396387677639723
FOXH1	CALCOCO1	0.003396181156858802
OTX2	ITPR2	0.0033959755674004555
TFAP2A	TIMP3	0.003395739244297147
FOXP1	CNTRL	0.0033956272527575493
OTX2	TRUB1	0.0033954759128391743
EZH2	SIRT1	0.003395430976524949
AR	GCM1	0.0033953499514609575
GATA4	AGL	0.0033947897609323263
AR	MRPS30	0.0033947662450373173
BCL11A	ERCC-00131	0.003394345287233591
OTX2	PPM1H	0.003394343424588442
BCL11A	TP53	0.0033937632106244564
MXI1	MYBL2	0.0033936568070203066
DNMT3B	PRTG	0.003393178340047598
TCF4	MRPS35	0.0033925361931324005
AR	ENO1	0.003392135724425316
EZH2	GATA2	0.0033919825218617916
GATA2	SMAD6	0.0033919732086360455
TP53	TRIM22	0.0033918048720806837
BCL11A	MCM2	0.003391629084944725
TFAP2A	ISCA1	0.0033913683146238327
EGR1	DACH1	0.0033912668004631996
EZH2	KIAA1324L	0.0033905268646776676
KLF5	ELK3	0.0033901650458574295
TFAP2A	SOX7	0.003390032798051834
AR	PRIC285	0.003388977376744151
EZH2	QPCT	0.003388604149222374
FOXP1	ERCC-00025	0.003388542914763093
EGR1	ZRANB2	0.00338844140060246
GATA3	ALG6	0.0033878032118082047
FOXH1	ASB9	0.0033867598976939917
KLF5	KDR	0.0033864842262119055
TCF4	ZFYVE16	0.0033863026183098555
KLF5	SNAPC4	0.003386286087334156
OTX2	STK3	0.0033857901580631733
BCL11A	HPRT1	0.003385118907317519
TCF4	TP53INP1	0.0033846774604171515
GATA2	NFIC	0.0033838539384305477
SOX2	SOX17	0.003383386880159378
FOXP1	CLGN	0.003383300732821226
MLLT3	POU2F2	0.003382790833711624
OTX2	EEF1A1	0.003382642986252904
BCL11A	NFYB	0.0033825822174549103
OTX2	WDHD1	0.0033824373967945576
KLF5	THAP9	0.003382426453754306
GATA2	GATA4	0.0033820471726357937
EGR1	CPVL	0.0033815247006714344
STAT3	HOXB2	0.0033813328482210636
TFAP2A	SYNC	0.0033806944265961647
SMAD2	ANKRD1	0.003379893023520708
AR	BNIP3	0.003379813162609935
TFAP2A	AIP	0.0033797442447394133
MXI1	SERTAD2	0.0033788958098739386
TFAP2A	GDAP1	0.0033779942896217108
SMAD2	RFESD	0.003377885092049837
KLF5	UBTF	0.0033773293253034353
JUND	GRHL1	0.003376607084646821
GATA4	AMN1	0.0033764978870749474
TFAP2A	SFPQ	0.003375360509380698
SOX2	SMARCD3	0.003375193802639842
GATA3	MCM2	0.003374452004209161
MXI1	UBTF	0.003374275052919984
FOXP1	HPRT1	0.0033740000799298286
SMAD2	SOX17	0.0033734627068042755
FOXH1	CENPK	0.003373359562829137
TCF4	ZNF202	0.0033729535061866045
FOXH1	RXRG	0.0033718666527420282
GATA2	SMARCD1	0.0033717090263962746
TFAP2A	SMARCD1	0.0033716773614287376
GATA4	SAMD3	0.003371509723365307
KLF5	E2F3	0.0033714696764945984
KLF5	PMAIP1	0.003371109953150153
GATA3	OTX2	0.003370889462530613
TCF4	ARID5B	0.0033705872483551502
AR	TCF4	0.0033703893423080444
TFAP2A	POLR2K	0.003370041726157069
KLF5	ITM2A	0.003369893180206418
KLF5	MYOF	0.0033695721067488194
OTX2	MXD4	0.003369172103703022
TFAP2A	ZEB2	0.0033689578995108604
EGR1	ANKRD28	0.0033686435781419277
KLF5	SMAD6	0.0033674445003271103
SOX2	SFRP1	0.0033672130666673183
EGR1	MLL3	0.0033669178374111652
GATA2	PURA	0.0033668968826532364
EGR1	ATP2B4	0.0033664365764707327
AR	MCCC1	0.003366318065673113
AR	NRP2	0.00336629175581038
MLLT3	DAXX	0.0033657746389508247
FOXP1	ATP2B4	0.0033657304011285305
EZH2	MLLT3	0.0033648766111582518
BCL11A	POU2AF1	0.003364685457199812
GATA3	TADA1	0.0033644125796854496
KLF5	DACH1	0.0033642195630818605
EZH2	ANKRD13C	0.003364171599969268
EGR1	YBX1	0.0033639490138739347
BCL11A	NUP35	0.003363319905474782
FOXP1	B3GNT5	0.0033626630902290344
ZFP42	MEIS1	0.0033617971930652857
FOXP1	ERCC-00092	0.003361685434356332
GATA4	NFKBIA	0.0033611240796744823
GATA2	OAS1	0.0033610386308282614
SMAD2	PPARGC1B	0.003360942006111145
TFAP2A	COLEC12	0.00336065492592752
EZH2	BAG3	0.0033601708710193634
KLF5	HAS2	0.0033598218578845263
BCL11A	PPARGC1B	0.003359598806127906
TFAP2A	PFKFB2	0.0033594430424273014
MXI1	PHF21A	0.0033590749371796846
GATA4	ELMO1	0.00335901090875268
TFAP2A	KIAA1804	0.003359006019309163
TCF4	ST3GAL6	0.0033587825018912554
GATA2	PER3	0.0033586816862225533
DNMT3B	RSPO3	0.0033585054334253073
KLF5	GTF2H2D	0.003358128247782588
EGR1	NFIC	0.0033578670118004084
AR	ZNF24	0.0033578614238649607
POU5F1	SOX3	0.0033577491994947195
FOXP1	ETV3	0.003357492620125413
PRDM1	THY1	0.0033569775987416506
FOXH1	RIPPLY1	0.0033562977332621813
AR	RBFOX2	0.003356250701472163
BCL11A	UNC5D	0.0033559224102646112
GATA3	ELOVL2	0.0033553296234458685
KLF5	NFE2L3	0.0033552972599864006
OTX2	PDLIM3	0.0033550048246979713
GATA2	E2F7	0.0033547242637723684
EGR1	ST8SIA4	0.003354545682668686
FOXP1	RBMX	0.0033545359037816525
AR	RIOK1	0.0033543864265084267
EGR1	VPS13C	0.003354360582306981
KLF5	PRSS35	0.0033543426543474197
HAND2	ARNT2	0.0033532842062413692
KLF5	MAFF	0.00335305230692029
KLF5	SH3RF1	0.003352618310600519
KLF5	TFB2M	0.003352468367666006
EOMES	ERCC-00009	0.0033522022422403097
LEF1	TTC27	0.0033520832657814026
BCL11A	LZTS1	0.003351887222379446
FOXH1	BTF3	0.003351421793922782
AR	KLHL6	0.0033514192327857018
BCL11A	ASS1	0.0033509302884340286
AR	TTC39B	0.0033502853475511074
SOX17	DACH1	0.003349056001752615
FOXP1	ERCC-00136	0.0033489959314465523
SMAD2	RAI1	0.003348891856148839
EZH2	CTSK	0.0033485149033367634
KLF5	TEAD1	0.003348329570144415
BCL11A	UTP15	0.0033482492435723543
KLF5	PMP22	0.0033478732220828533
OTX2	RAI14	0.0033476497046649456
HAND2	CALCOCO1	0.0033475393429398537
TEAD4	S1PR3	0.0033467249013483524
MXI1	TMEM64	0.0033466306049376726
FOXP1	U2AF1	0.0033466299064457417
AR	AMIGO2	0.0033462306018918753
TCF4	ITM2A	0.0033462292049080133
TEAD4	SP100	0.003345993347465992
GATA6	MFAP4	0.0033459034748375416
TFAP2A	KRCC1	0.0033457374665886164
SOX17	ID1	0.0033452827483415604
BCL11A	RBMX	0.003345084609463811
GATA2	RALB	0.0033449730835855007
AR	PFKFB2	0.003343915566802025
GATA3	RBFOX2	0.0033427351154386997
TFAP2A	ANKMY2	0.003340703435242176
GATA2	ENC1	0.003340622643008828
AR	SMARCD3	0.0033405714202672243
KLF5	UHRF1	0.00333988550119102
GATA3	TRIM2	0.003339848481118679
AR	NFKBIA	0.003339210757985711
MLLT3	GCA	0.0033388149458914995
KLF5	GATAD2A	0.0033385518472641706
AR	CDCA2	0.0033384887501597404
FOXP1	PLCB4	0.003338403534144163
FOXP1	IRF1	0.0033377527724951506
AR	ERCC-00003	0.003337668254971504
FOXP1	SMAD2	0.0033366892021149397
GATA4	SOX7	0.0033366866409778595
EGR1	ASB9	0.0033364875707775354
TCF4	KDM6A	0.0033361262176185846
BCL11A	WDHD1	0.0033356964122503996
EZH2	FOXP1	0.0033353171311318874
TEAD4	ERCC-00136	0.0033353036269545555
OTX2	SNX16	0.0033352600876241922
FOXP1	PRSS23	0.0033347720745950937
STAT3	CER1	0.0033339604269713163
AR	SIPA1L2	0.0033327837008982897
TFAP2A	BHLHE40	0.003332575550302863
TCF4	STT3B	0.0033320635557174683
AR	CER1	0.0033317289780825377
OTX2	ATG4C	0.0033313909079879522
TFAP2A	COL4A1	0.0033312796149402857
GATA3	ARID4B	0.0033307101111859083
GATA3	DEDD2	0.0033306570257991552
TFAP2A	MKI67IP	0.003330587176606059
TFAP2A	PITX2	0.0033303238451480865
FOXP1	CDK6	0.0033293107990175486
LEF1	RARG	0.0033292951993644238
BCL11A	CDH11	0.0033290002029389143
KLF5	ZNF589	0.003328759456053376
AR	SRSF3	0.00332871126011014
KLF5	GTF3C4	0.0033281126525253057
FOXH1	DNAJC2	0.003327952465042472
EOMES	TRIM22	0.003327737096697092
TCF4	COL4A1	0.003327573649585247
FOXH1	GPC3	0.003327077953144908
EGR1	RARG	0.0033269617706537247
EGR1	GYPA	0.0033265913370996714
KLF5	KIAA1804	0.0033262064680457115
GATA4	MLL3	0.0033261184580624104
GATA4	FLI1	0.00332588329911232
FOXP1	TRIM27	0.003325418569147587
KLF5	PTGR1	0.0033251100685447454
AR	ZFPM2	0.0033250043634325266
KLF5	PPT2	0.003324896330013871
STAT3	FOXF1	0.003324483521282673
KLF5	DPH2	0.0033242935314774513
TEAD4	KLHL28	0.0033242807257920504
KLF5	PHF21A	0.0033240821212530136
GATA4	ZFYVE16	0.0033236274030059576
GATA2	IFI16	0.003323289565742016
GATA6	CA2	0.0033223573118448257
FOXH1	PPARGC1B	0.003322127042338252
FOXH1	POLR2A	0.003321353578940034
GATA2	SOX2	0.003321276046335697
BCL11A	CTNNB1	0.0033210255205631256
TFAP2A	PDGFA	0.0033206709194928408
SOX2	TGFB1I1	0.00332055171020329
TEAD4	CIITA	0.0033203656785190105
TCF4	GNG11	0.0033200886100530624
TFAP2A	NPM1	0.0033199272584170103
SOX17	TRDN	0.0033196478616446257
FOXH1	WDR12	0.003319474635645747
BCL11A	TRIP11	0.003319421084597707
BCL11A	EXO1	0.0033189591486006975
OTX2	LRR1	0.0033185663633048534
LEF1	KDELR3	0.0033185018692165613
KLF5	CEP85L	0.0033184776548296213
DNMT3B	MLLT3	0.0033179314341396093
GATA3	RUVBL1	0.0033178047742694616
AR	MIA3	0.003317258320748806
GATA3	PBXIP1	0.003316742368042469
GATA4	NRIP1	0.003316558664664626
GATA3	ASB4	0.0033163686748594046
PRDM1	BAG3	0.00331622501835227
OTX2	RAD51AP1	0.0033162105828523636
EZH2	ERCC-00074	0.0033158452715724707
GATA2	MXD4	0.0033157074358314276
EZH2	WDR12	0.003314404748380184
EZH2	BCL11B	0.003314281813800335
BCL11A	DMBX1	0.0033134485129266977
GATA3	CSDE1	0.003312608227133751
EZH2	EPCAM	0.0033125216141343117
AR	PLOD2	0.0033114345278590918
TCF4	ERCC-00092	0.0033113888930529356
PRDM1	PHC1	0.00331129995174706
FOXP1	TLR7	0.003310278058052063
GATA3	LECT1	0.0033100235741585493
EGR1	HAPLN1	0.0033098217099905014
SOX17	DUSP4	0.003309441963210702
MXI1	NFIB	0.003308970481157303
EGR1	CD48	0.003308942075818777
GATA3	PRSS23	0.00330859306268394
KLF5	BTG2	0.0033080228604376316
GATA2	DPH2	0.0033077893313020468
AR	DNAJB14	0.003307521343231201
OTX2	PATZ1	0.003307472448796034
EZH2	GATA3	0.003306628204882145
SOX2	NANOG	0.0033064577728509903
TRIM28	HESX1	0.0033060556743294
SOX2	GPC3	0.003305920399725437
GATA2	KLF7	0.0033058372791856527
GATA3	GPC3	0.0033050866331905127
BCL11A	POLR3E	0.0033049543853849173
KLF5	MED16	0.003304433776065707
OTX2	CXXC1	0.0033036607783287764
GATA4	U2AF1	0.0033036223612725735
KLF5	SRC	0.0033034714870154858
FOXH1	LMO3	0.0033026104792952538
JUND	ASB9	0.0033024887088686228
GATA2	TMEM131	0.0033012013882398605
FOXH1	NFE2L3	0.0032996966037899256
TFAP2A	C11ORF82	0.0032992023043334484
FOXP1	MCCC1	0.0032986286096274853
OTX2	HOXB3	0.0032983687706291676
KLF5	E2F4	0.0032981482800096273
FOXH1	SLC46A3	0.00329796876758337
MLLT3	TGFB1	0.00329760042950511
FOXH1	PLXNA2	0.0032974681816995144
OTX2	DEDD2	0.0032973955385386944
TFAP2A	BLM	0.0032970597967505455
EGR1	YPEL5	0.003296926151961088
BCL11A	ERCC-00165	0.0032967214938253164
GATA3	CHAF1A	0.003296578535810113
TCF4	ERCC-00060	0.0032964241690933704
AR	GYPE	0.0032961703836917877
SOX17	GABRB2	0.00329421809874475
SMAD2	GLDC	0.0032940057571977377
GATA6	TLE3	0.0032935929484665394
AR	SKIL	0.003293521236628294
GATA3	ZNF24	0.003293473506346345
AR	CDK6	0.0032918413635343313
TCF4	B3GNT5	0.003291569883003831
EZH2	TLE3	0.0032912627793848515
GATA4	SLC39A8	0.0032907824497669935
EZH2	LMX1B	0.00328973401337862
FOXP1	GLIPR2	0.0032896443735808134
OTX2	NOC3L	0.0032895244657993317
DNMT3B	CER1	0.0032893384341150522
MXI1	RPP40	0.0032889428548514843
MLLT3	GATM	0.003288076026365161
AR	ALCAM	0.003287825034931302
GATA4	TIMP3	0.0032873754389584064
AR	ERCC-00145	0.003286480437964201
KLF5	MFAP4	0.003286095103248954
EZH2	EPB41L3	0.0032859742641448975
KLF5	FBXO28	0.0032854012679308653
FOXP1	ERCC-00145	0.0032841975335031748
TFAP2A	TTK	0.003283477621152997
STAT3	BMPER	0.003283118363469839
KLF5	RPL17-C18ORF32	0.003282739082351327
FOXP1	CENPK	0.003282469231635332
PRDM1	WDR35	0.0032823760993778706
AR	ERCC-00111	0.0032820089254528284
KLF5	PPAPDC1A	0.0032819637563079596
TCF4	SNRPB	0.003281750250607729
KLF5	CAP2	0.003281040582805872
FOXH1	ZNF165	0.003280912060290575
FOXP1	DNAJB14	0.003280909266322851
FOXP1	NR3C1	0.003280608681961894
MXI1	AGPAT5	0.0032802456989884377
KLF5	NFIA	0.0032798643223941326
KLF5	SLITRK2	0.0032797297462821007
EZH2	SH3RF1	0.0032796449959278107
TCF4	ERCC-00025	0.0032795576844364405
FOXP1	CD48	0.0032792051788419485
LEF1	MXI1	0.0032790489494800568
MXI1	SOX5	0.0032787839882075787
GATA4	ANGPT2	0.0032787201926112175
TCF4	BTF3	0.0032784217037260532
FOXH1	GCM1	0.0032774927094578743
TCF4	ETV4	0.0032768622040748596
GATA3	ZFPM2	0.003276566741988063
BCL11A	POLR1C	0.003276294795796275
AR	MAFF	0.0032758903689682484
KLF5	KIF15	0.003275592578575015
GATA3	NXT2	0.0032752377446740866
TRIM28	NKX3-1	0.003275204449892044
FOXH1	RFESD	0.003274659626185894
OTX2	PGM2	0.003274187445640564
KLF5	MSX1	0.003273489885032177
LEF1	ZNF488	0.003273458918556571
AR	POLR2K	0.0032733865082263947
FOXP1	SMARCD3	0.0032729152590036392
BCL11A	CDCA8	0.0032727690413594246
EGR1	MCM2	0.003272606059908867
OTX2	DDX54	0.0032719229348003864
KLF5	SHOX2	0.003271721536293626
GATA4	LIPG	0.003271097782999277
KLF5	GYPB	0.003270779736340046
GATA2	E2F4	0.0032707066275179386
LEF1	HMGA1	0.0032700393348932266
FOXP1	ALPK2	0.003269862849265337
MLLT3	ASB9	0.0032698519062250853
GATA4	TTC39B	0.0032689333893358707
TFAP2A	SHOX2	0.003268736880272627
EZH2	AFF1	0.003268422558903694
GATA3	TTK	0.0032682535238564014
AR	APOBEC3G	0.0032675727270543575
JUND	HESX1	0.003267497755587101
FOXP1	EPB41L3	0.0032665280159562826
